zip,cbsa
70460,35380
70466,25220
70528,29180
70535,99999
70403,25220
70420,35380
70427,14220
70130,35380
70354,26380
70129,35380
70339,99999
70442,25220
69032,99999
69101,35820
69122,99999
69341,42420
69154,99999
69212,99999
69340,99999
70001,35380
68930,99999
68853,99999
68922,99999
68879,99999
68882,99999
69345,42420
68935,99999
69022,99999
69360,99999
68944,99999
71603,38220
71647,99999
71373,35020
71403,22860
71351,99999
71362,99999
71651,99999
71485,10780
71409,10780
71439,99999
71658,99999
71671,99999
71404,99999
71461,22860
71368,99999
72118,30780
72120,30780
72039,30780
72202,30780
72067,99999
72078,30780
72087,30780
72033,30780
72073,99999
73014,36420
72921,22900
72936,22900
73027,44660
73027,36420
71291,33740
71334,35020
71341,99999
71307,10780
71323,99999
71326,35020
72762,22220
72811,40780
72715,22220
72901,22900
72832,99999
72838,40780
72739,22220
72645,99999
72521,12900
72554,99999
72623,34260
72512,99999
72661,99999
72456,99999
72546,99999
72619,99999
72207,30780
72219,30780
72227,30780
72364,32820
72209,30780
72421,27860
72438,27860
72373,99999
72019,30780
71753,31620
71762,20980
71765,20980
72003,99999
71941,31680
72007,30780
71968,26300
71921,99999
71770,31620
71838,26260
71847,26260
71970,99999
73159,36420
73132,36420
73135,36420
73117,36420
73112,36420
73463,11620
73173,36420
73447,99999
73143,36420
73442,20340
73450,99999
74042,99999
74011,46140
74066,46140
74032,44660
74060,46140
74070,12780
75013,19100
75021,43300
75006,19100
75010,19100
74948,22900
74954,22900
73077,99999
73089,36420
73049,36420
73069,36420
73084,36420
73052,99999
73055,36420
73057,99999
73106,36420
74804,43060
74851,43060
74854,43060
74740,99999
74754,99999
74864,36420
74883,99999
74801,43060
74738,99999
74902,22900
74826,43060
74880,99999
74630,99999
74602,38620
74640,21420
74849,99999
74366,99999
74421,46140
74454,46140
74553,32540
74422,34780
74462,32540
74367,99999
74368,99999
74452,45140
74425,32540
74463,34780
74169,46140
74107,46140
74119,46140
74120,46140
74170,46140
74331,99999
74110,46140
74103,46140
74331,33060
73662,21120
73701,21420
73737,99999
73762,36420
73507,30020
73668,21120
73541,30020
74003,12780
73759,99999
73620,48220
73632,99999
73724,99999
73506,30020
73848,99999
73851,99999
73532,11060
73573,99999
73726,99999
73654,99999
73753,21420
73832,99999
73841,49260
73540,30020
73666,21120
73667,99999
75070,19100
75098,19100
75223,19100
75189,19100
75205,19100
75208,19100
75211,19100
75227,19100
75187,19100
75225,19100
75770,11980
75778,11980
75757,27380
75785,27380
75801,37300
75757,46340
75750,46340
75835,99999
75792,46340
75054,19100
75035,19100
75041,19100
75062,19100
75647,30980
75656,99999
75657,99999
75662,30980
75671,32220
75683,30980
75686,30980
75686,34420
75630,99999
75662,46340
75692,99999
75692,32220
75684,30980
75639,32220
75452,14300
75449,14300
75287,19100
75244,19100
75409,19100
75235,19100
75249,19100
75410,99999
75411,37580
75407,19100
75148,11980
75150,19100
75159,19100
75104,19100
75147,11980
76011,19100
75980,31260
76134,19100
76111,19100
76126,19100
76207,19100
76109,19100
76182,19100
79601,10180
79603,10180
79407,31180
79424,31180
77003,26420
79382,31180
79517,43660
79543,99999
79547,99999
79533,10180
75956,13140
75860,99999
75933,13140
75944,34860
75902,31260
79325,99999
79108,11100
79257,99999
79065,37420
79070,99999
79057,37420
79101,11100
79111,11100
79313,30220
79367,30220
79370,99999
79159,11100
79339,99999
79121,11100
79237,99999
79036,20300
79083,14420
79097,11100
79084,99999
79225,46900
79085,99999
76901,41660
76426,19100
76431,19100
76458,99999
76470,99999
76834,99999
76932,99999
76435,99999
76427,99999
76460,99999
76476,19100
76905,41660
76858,99999
76909,41660
76870,99999
76259,19100
76311,48660
76226,19100
76230,99999
76240,23620
76241,23620
76251,99999
76252,23620
76389,48660
76373,46900
76228,99999
76102,19100
76051,19100
76066,19100
76064,19100
77057,26420
77060,26420
77061,26420
77066,26420
77068,26420
77055,26420
77050,26420
77373,26420
77338,26420
77320,99999
77664,99999
77630,13140
77656,13140
77619,13140
77802,17780
77659,13140
77801,17780
77023,26420
77014,26420
77035,26420
77568,26420
77523,26420
77531,26420
77572,26420
77564,13140
77493,26420
77494,26420
77498,26420
77503,26420
77459,26420
77469,26420
77477,26420
77504,26420
77418,26420
77433,26420
77434,99999
77441,26420
77406,26420
77401,26420
77411,26420
77399,99999
77091,26420
77077,26420
77082,26420
77215,26420
77076,26420
77254,26420
77289,26420
77304,26420
77226,26420
77279,26420
76629,17780
76651,19100
76657,47380
76541,28660
76544,28660
76571,28660
76574,12420
76570,47380
76556,99999
76676,99999
76705,47380
76632,47380
76624,47380
76679,18620
78155,41700
78073,41700
78119,13300
78201,41700
78131,41700
78160,41700
78057,99999
78070,99999
78599,32580
78605,99999
78589,32580
78609,99999
76513,28660
77871,99999
76501,28660
76504,28660
76528,28660
77868,17780
77830,99999
77831,99999
77872,99999
76539,99999
77880,14780
78520,15180
78242,41700
78298,41700
78330,18580
78389,13300
78383,99999
78265,41700
78207,41700
78206,41700
76712,47380
77904,47020
77905,47020
77984,99999
78013,41700
78013,28500
78041,29700
78029,28500
78676,12420
78727,12420
78708,12420
78709,12420
79761,36220
79763,36220
79703,33260
79927,21340
79734,99999
80435,14720
80504,14500
80302,14500
80521,22660
80403,19740
80525,22660
80424,14720
80248,19740
80479,44460
80430,99999
80250,19740
78641,12420
78643,99999
78650,12420
78621,12420
78655,12420
80222,19740
80206,19740
80215,19740
80218,19740
80212,19740
80236,19740
80122,19740
80124,19740
80132,17820
80113,19740
80106,17820
80135,19740
79936,21340
80007,19740
80011,19740
78827,99999
78945,99999
78850,41700
78828,99999
78873,99999
78870,46620
78950,26420
78954,99999
78853,20580
80918,17820
80920,17820
80902,17820
80906,17820
80915,17820
81050,99999
81052,99999
81054,99999
81059,99999
81067,99999
81023,39380
81005,39380
80927,17820
82009,16940
82604,16220
82644,16220
82054,16940
82426,99999
82240,99999
82442,99999
82727,23940
82003,16940
81654,24060
82902,40540
83634,14260
84094,41620
84082,25720
84110,41620
80634,24540
80751,44540
80538,22660
80642,19740
80808,17820
80749,99999
80827,17820
80829,17820
80809,17820
80814,17820
80534,22660
80833,17820
80841,17820
84062,39340
84036,25720
84003,39340
83653,14260
83202,38540
83263,30860
83316,46300
83402,26820
83328,46300
83422,39940
83245,38540
83617,14260
83405,26820
83611,99999
83212,99999
83237,30860
83340,25200
83210,13940
83626,14260
81418,99999
81501,24300
81507,24300
81623,24060
81621,24060
81210,99999
81233,15860
81324,99999
85006,38060
85013,38060
84722,41100
85004,38060
84701,99999
84724,99999
84771,41100
85003,38060
84721,16260
84654,99999
84783,41100
85142,38060
85204,38060
85138,38060
85629,46060
85643,40940
85501,37740
85615,43420
85701,46060
85706,46060
85546,40940
85539,37740
85628,35700
84341,30860
84604,39340
84404,36260
84127,41620
84150,41620
84606,39340
84170,41620
85374,38060
85382,38060
85340,38060
85344,99999
85298,38060
85306,38060
85268,38060
85282,38060
85326,38060
85269,38060
85299,38060
85324,39140
85215,38060
85250,38060
85258,38060
85043,38060
85044,38060
85034,38060
86403,29420
86004,22380
86333,39140
86334,39140
86426,29420
86312,39140
87508,42140
87747,99999
87415,22140
87505,42140
87801,99999
87176,10740
87193,10740
89433,39900
89506,39900
96150,40900
89702,16180
89435,39900
89533,39900
89821,21220
96129,99999
85713,46060
85740,46060
85747,46060
85756,46060
85757,46060
89148,29820
89403,22280
89156,29820
89191,29820
89415,99999
89157,29820
89124,29820
89108,29820
89110,29820
88330,10460
88031,19700
88119,99999
88130,38780
88355,40760
88337,10460
89001,99999
88339,10460
88232,40740
88340,10460
88324,40760
89028,29820
87027,10740
87016,10740
87001,10740
87024,10740
87119,10740
87010,42140
90042,31080
90028,31080
90031,31080
90038,31080
90056,31080
90055,31080
90290,31080
90255,31080
90265,31080
90272,31080
90304,31080
90275,31080
90250,31080
91364,31080
91392,31080
90015,31080
90016,31080
90021,31080
90003,31080
90007,31080
90011,31080
91311,37100
91105,31080
91108,31080
91207,31080
91225,31080
91006,31080
91020,31080
90805,31080
91001,31080
90809,31080
91040,31080
91003,31080
90706,31080
90720,31080
90703,31080
90712,31080
90714,31080
90734,31080
90744,31080
90510,31080
90076,31080
93207,47300
93041,37100
93060,37100
93101,42200
93247,47300
93109,42200
93212,25260
93265,47300
93456,42200
93451,42020
93465,42020
93428,42020
93552,31080
93408,42020
93426,42020
93532,31080
93427,42200
93475,42020
92234,40140
93556,12540
92201,40140
92211,40140
92227,20940
92274,20940
92232,20940
92178,41740
93010,37100
91411,31080
93002,37100
93023,37100
91614,31080
92140,41740
92078,41740
92091,41740
92057,41740
92027,41740
92029,41740
92085,41740
91945,41740
91902,41740
91910,41740
91911,41740
92021,41740
93277,47300
93304,12540
93380,12540
92509,40140
92405,40140
90680,31080
90632,31080
91708,40140
90637,31080
92833,31080
92860,40140
92840,31080
92866,31080
92842,31080
92335,40140
92336,40140
92372,40140
92307,40140
92802,31080
92799,31080
92808,31080
92735,31080
92610,31080
92616,31080
92657,31080
92658,31080
91786,40140
91762,40140
91767,31080
91788,31080
92585,40140
92595,40140
90621,31080
92546,40140
94303,41860
94304,41940
94188,41860
94518,41860
93908,41500
93940,41500
93960,41500
94521,41860
93922,41500
93923,41500
95570,21700
94514,41860
94508,34900
95562,21700
93942,41500
95123,41940
95134,41940
93611,23420
93602,23420
95164,41940
94025,41860
94044,41860
94061,41860
94065,41860
94026,41860
94037,41860
95006,42100
95038,41940
94804,41860
95043,41940
95033,41940
95002,41940
94579,41860
94590,46700
94559,34900
94560,41860
94536,41860
94541,41860
94547,41860
94954,42220
95404,42220
95407,42220
95428,46380
95423,17340
93737,23420
95207,44700
95209,44700
95219,44700
95215,44700
95329,99999
95220,44700
95255,99999
95746,40900
95661,40900
95688,46700
95634,40900
95694,40900
95652,40900
97037,45520
97021,45520
96929,99999
97016,11820
97022,38900
97038,38900
97039,99999
93701,23420
93710,23420
93668,23420
93727,23420
93651,23420
93656,23420
96766,28180
96706,46520
96707,46520
96088,39820
96094,99999
96097,99999
95991,49700
95993,49700
96056,39820
96067,99999
96059,39780
95977,49700
95967,17020
95983,99999
95832,40900
95864,40900
95928,17020
95827,40900
95934,99999
95837,40900
95616,40900
95618,40900
95379,43760
95617,40900
95365,32900
95386,33700
97220,38900
97206,38900
97209,38900
97203,38900
97457,40700
97383,41420
97404,21660
97465,15060
97477,21660
97444,15060
97378,41420
97360,10540
98032,42660
98019,42660
97116,38900
97106,38900
97101,38900
97112,99999
97144,38900
97118,99999
83822,41760
83845,99999
83530,99999
83851,99999
83535,34140
83801,41760
83548,99999
83871,34140
83554,99999
98660,38900
97862,25840
97857,99999
97834,99999
98614,99999
97836,25840
97876,29260
97707,13460
97734,99999
97756,13460
97480,21660
97322,10540
97348,10540
98198,42660
98199,42660
98335,42660
98296,42660
98312,14740
98340,14740
98371,42660
98277,36020
98351,42660
98282,36020
98305,38820
99224,44060
99301,28420
99371,36830
99402,30300
99220,44060
98077,42660
98051,42660
98052,42660
98047,42660
98073,42660
99105,36830
99156,44060
99202,44060
98951,49420
99170,44060
99169,36830
98937,49420
98953,49420
99026,44060
99128,39420
99001,44060
98947,49420
99159,99999
98584,43220
98802,48300
98814,99999
98816,48300
98513,36500
98566,10140
98576,36500
98524,43220
98568,10140
98850,48300
98507,36500
98596,16500
98581,31020
98843,48300
98856,99999
98537,10140
98388,42660
98390,42660
98498,42660
98250,99999
98258,42660
98271,42660
98233,34580
98203,42660
98229,13380
98240,13380
98276,13380
99824,27940
99556,99999
99669,99999
99567,11260
99509,11260
01529,49340
01718,14460
02112,14460
02133,14460
02670,12700
04003,38860
03852,14460
03750,17200
04290,99999
04231,99999
04971,99999
04573,99999
04648,99999
05070,17200
05037,17200
01029,38340
05846,99999
05778,40860
05748,99999
05669,17200
01260,38340
01227,38340
06330,35980
07063,35620
07935,35620
08887,35620
08006,35620
08641,37980
08324,47220
08326,12100
08350,12100
08733,35620
10172,35620
10116,35620
10802,35620
12763,99999
12517,26460
11242,35620
12165,26460
12067,10580
12985,38460
12944,38460
12945,31660
12950,99999
13042,45060
13687,36300
13615,48060
13464,99999
14101,36460
14005,12860
14853,27060
14846,40380
14841,42900
15341,99999
15380,99999
15360,38300
15333,38300
15424,38300
16049,38300
15310,99999
16692,20180
16563,21500
16410,21500
16402,47620
17014,99999
16841,30820
17220,16540
17108,25420
17073,29540
17405,49620
18002,10900
17980,25420
18035,10900
18842,99999
19407,37980
19404,37980
20692,15680
20704,47900
20615,47900
20604,47900
20630,15680
20759,12580
21028,12580
20144,47900
22210,47900
22535,40060
22709,99999
23084,99999
23050,47260
23024,40060
22580,47900
23161,99999
23461,47260
23433,47260
23328,47260
23705,47260
24486,44420
23847,40060
23876,99999
24133,32300
24514,31340
24280,99999
24212,28700
24230,28700
25180,13220
25141,16620
25165,16620
25049,16620
25107,16620
24920,99999
24943,99999
25985,99999
25802,13220
25846,13220
25718,26580
25446,47900
26411,17220
26335,99999
26291,99999
26292,99999
26162,99999
26631,99999
26691,99999
27113,49180
28642,35900
28224,16740
28518,27340
28466,48900
28741,19000
29484,16700
29604,24860
30003,12060
30090,12060
30258,45580
30169,12060
30343,12060
31106,12060
30650,99999
30425,99999
31537,41220
31765,45620
32336,99999
32430,99999
32588,18880
32643,29380
39841,10500
33243,33100
32723,19660
32978,42680
33910,15980
34680,45300
36318,21460
35061,13820
35057,99999
35089,10760
35764,42460
36663,33660
36550,19300
37051,34980
37684,27740
37366,99999
37361,17420
37388,43180
36852,12220
36790,13820
37848,28940
39060,27140
39119,27140
38953,24980
37801,99999
37726,99999
38726,17380
38619,37060
38603,99999
38476,34980
38471,99999
38368,27180
38006,15140
39443,99999
38257,32280
40157,21060
40008,31140
41815,99999
41260,99999
41203,99999
41174,26580
40906,99999
41513,99999
40440,19220
42715,99999
47104,31140
42339,16420
42376,99999
42344,16420
42541,99999
44235,17460
44046,17460
43447,38840
44826,35940
44802,22300
45169,19380
43773,99999
43840,35420
43350,18140
43001,18140
45647,17060
45684,99999
45682,26580
46731,23060
46680,43780
46761,11420
45401,19380
45358,24820
47354,34620
47250,99999
47244,24700
47983,29200
47861,45460
47977,16980
47970,99999
46868,23060
48176,10300
47535,47180
48435,19820
48662,33220
48805,29620
48841,40980
48724,40980
49637,45900
49616,45900
48332,19820
49403,34740
49089,17740
49312,99999
49050,24340
48894,29620
48630,99999
48627,99999
49262,25880
50146,19780
50206,99999
50048,19780
50046,19780
50156,19780
50161,11180
50120,32260
50051,32260
50218,19780
50236,11180
50651,16300
50566,22700
50672,47940
51019,99999
50669,99999
51053,99999
53056,33340
49831,27020
49780,99999
61251,44580
53020,31820
52731,17540
52808,19340
52777,99999
52739,99999
52585,99999
52570,36900
52004,20220
51431,99999
52074,99999
52222,99999
51364,99999
50531,99999
50450,32380
50516,22700
54135,43020
54120,27020
53821,38420
54114,24580
53937,12660
54161,24580
54127,43020
54324,24580
53701,31540
53725,31540
53810,38420
54625,99999
55057,33460
55771,99999
54770,20740
55012,33460
54766,99999
54828,99999
56157,32140
56236,99999
56167,49380
57212,15100
57051,99999
59721,25740
59843,99999
59412,24500
59430,99999
59719,14580
56052,33460
56078,31860
56054,31860
55946,22060
55933,12380
55962,40340
58856,99999
59018,99999
58750,99999
58652,99999
58845,48780
58653,99999
58481,99999
58444,99999
58229,99999
58064,99999
58018,47420
57266,99999
57528,99999
57376,99999
57322,99999
56473,14660
56644,99999
56651,99999
59915,99999
59916,28060
61654,37900
61412,19340
61363,36860
60420,16980
62215,41180
62956,37140
62908,37140
62974,16060
62810,99999
62375,99999
62538,45380
62538,99999
61943,16660
61928,16660
63541,28860
63543,99999
65529,40620
63156,41180
64013,28140
63944,99999
65058,27620
65202,27620
65102,27620
65745,22220
65784,99999
51520,99999
67954,99999
67739,99999
65620,44180
65663,44180
65669,14700
67446,99999
67447,31740
67525,24460
67650,99999
67484,41460
67337,37660
67563,19980
67568,26740
67355,99999
67023,11680
66833,21380
66518,99999
66601,45820
66524,29940
66966,99999
68789,99999
68728,43580
68542,30700
68778,99999
71070,99999
71024,99999
68342,13100
68405,99999
70512,36660
70514,34020
70532,99999
70148,35380
68982,28260
69103,35820
68956,25580
68902,25580
71447,10780
71401,99999
72130,99999
72167,31680
72932,22900
71115,99999
71222,99999
71270,99999
72860,40780
72654,34260
72602,25460
72663,99999
72569,99999
72358,14180
72005,99999
72001,30780
74027,99999
73040,36420
73055,30020
74880,46140
74729,99999
74561,32540
74352,46140
74354,99999
73569,99999
75185,19100
75606,30980
75436,37580
75494,30980
75452,19100
75381,19100
79073,38380
79005,99999
76908,41660
76066,33420
77612,13140
77426,26420
77249,26420
77219,26420
77234,26420
76660,99999
76534,99999
78369,29700
77979,47020
78718,12420
80423,99999
80437,19740
80481,14500
80299,19740
80133,17820
80044,19740
79952,21340
78761,12420
80932,17820
82639,16220
80705,22820
80747,44540
80816,19740
83462,99999
83403,26820
